text,popularity,meaning1,meaning2
reduction in,3919421,any process in which electrons are added to an atom or ion (as by removing oxygen or adding hydrogen); always occurs accompanied by oxidation of the reducing agent,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
the bathroom,3916276,,a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet
the status,3914857,,"a state at a particular time; ""a condition (or state) of disrepair""; ""the current status of the arms negotiations"""
exposed to,3914525,"with no protection or shield; ""the exposed northeast frontier""; ""open to the weather""; ""an open wound""",
condition of,3912686,"a mode of being or form of existence of a person or thing; ""the human condition""",
will need,3911903,"the capability of conscious choice and decision and intention; ""the exercise of their volition we construe as revolt""- George Meredith","a condition requiring relief; ""she satisfied his need for affection""; ""God has no need of men to accomplish His work""; ""there is a demand for jobs"""
the far,3911187,,"being of a considerable distance or length; ""a far trek"""
the few,3910107,,"a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number; ""a few weeks ago""; ""a few more wagons than usual""; ""an invalid's pleasures are few and far between""; ""few roses were still blooming""; ""few women have led troops in battle"""
rule of,3907703,"dominance or power through legal authority; ""France held undisputed dominion over vast areas of Africa""; ""the rule of Caesar""",
afraid of,3905100,"having feelings of aversion or unwillingness; ""afraid of hard work""; ""afraid to show emotion""",
around him,3904774,"in circumference; ""the trunk is ten feet around""; ""the pond is two miles around""",
an object,3904122,an associate degree in nursing,"a tangible and visible entity; an entity that can cast a shadow; ""it was full of rackets, balls and other objects"""
are given,3903848,a unit of surface area equal to 100 square meters,"acknowledged as a supposition; ""given the engine's condition, it is a wonder that it started"""
it appears,3902211,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information,
he spoke,3902099,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),one of the crosspieces that form the steps of a ladder
language and,3901873,"the mental faculty or power of vocal communication; ""language sets homo sapiens apart from all other animals""",
the nineteenth,3901110,,coming next after the eighteenth in position
make up,3900277,the act of mixing cards haphazardly,"open; ""the windows are up"""
was given,3899044,,"acknowledged as a supposition; ""given the engine's condition, it is a wonder that it started"""
reported that,3897103,"made known or told about; especially presented in a formal account; ""his reported opinion""; ""the reported findings""",
a light,3896490,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","easily assimilated in the alimentary canal; not rich or heavily seasoned; ""a light diet"""
were made,3896463,,"(of a bed) having the sheets and blankets set in order; ""a neatly made bed"""
friends and,3896250,,
the flow,3895689,,any uninterrupted stream or discharge
and water,3895223,,binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent
feel that,3894902,"the general atmosphere of a place or situation and the effect that it has on people; ""the feel of the city excited him""; ""a clergyman improved the tone of the meeting""; ""it had the smell of treason""",
fail to,3894566,"get worse; ""Her health is declining""",
through which,3892415,"having finished or arrived at completion; ""certain to make history before he's done""; ""it's a done deed""; ""after the treatment, the patient is through except for follow-up""; ""almost through with his studies""",
his neck,3891307,,an opening in a garment for the neck of the wearer; a part of the garment near the wearer's neck
of mind,3890274,,"an important intellectual; ""the great minds of the 17th century"""
freedom of,3889337,the condition of being free; the power to act or speak or think without externally imposed restraints,
