text,popularity,meaning1,meaning2
群 众,5210,variant of 群[qun2],"abbr. for 眾議院|众议院[Zhong4 yi4 yuan4], House of Representatives"
的 人物,5210,of; ~'s (possessive particle),person; personage; figure (esp. sb of importance)
机构 改革,5209,mechanism,reform
他 有,5209,"(third-person singular) (since the early 20th century, usu. male) he; him; his",to have; there is
发展 需要,5209,development,to need; to want; to demand; to require
并 以,5209,and,old variant of 以[yi3]
纯粹 的,5208,pure,of; ~'s (possessive particle)
以下 的,5207,that level or lower,of; ~'s (possessive particle)
产业 升级,5207,industry,to go up by one grade; to be promoted
的 文献,5206,of; ~'s (possessive particle),reference material (used in scholarly study)
我 很,5205,I; me; my,very; quite
和 行为,5204,old variant of 和[he2],action; conduct; behavior; activity
是 政府,5204,to be (followed by substantives only),government
年末 用户,5203,end of the year,user
进入 了,5202,to enter,(completed action marker)
副 主席,5201,secondary,chairperson
斗争 的,5200,a struggle,of; ~'s (possessive particle)
地方 的,5199,region,of; ~'s (possessive particle)
正 处于,5198,first month of the lunar year,"to be in (some state, position, or condition)"
中国 与,5197,China,variant of 歟|欤[yu2]
性 强,5196,nature,surname Qiang
了 传统,5196,(completed action marker),tradition; traditional
是 多,5196,to be (followed by substantives only),many; much; more; a lot of
概念 的,5196,concept,of; ~'s (possessive particle)
组织 工作,5195,to organize,to work
最高 的,5194,tallest,of; ~'s (possessive particle)
总 投资,5194,(bound form) general; overall,investment
本质 上,5192,essence,used in 上聲|上声[shang3 sheng1]
标准 和,5191,standard; norm; criterion,old variant of 和[he2]
第 二审,5190,"(prefix indicating ordinal number, as in 第六[di4 liu4] ""sixth"")",(law) second instance; second trial
作品 中,5189,work (of art),(bound form) China; Chinese
收购 价,5189,to purchase or acquire in bulk or at an official level (esp. by a state or organization),(literary) messenger; servant
按 规定,5189,to press,to stipulate; to specify; to prescribe; to fix (a price); to set (a quota)
南京 市,5188,see 南京市[Nan2 jing1 Shi4],market
劳动 的,5187,work,of; ~'s (possessive particle)
的 成长,5185,of; ~'s (possessive particle),to mature
国家 财政,5184,country; nation; state,public finance; government finance
和 有效,5184,old variant of 和[he2],effective
深 层次,5183,old variant of 深[shen1],layer
本 企业,5183,(bound form) root; stem,company; firm; enterprise; corporation
密 钥,5183,surname Mi,key
国际 社会,5182,international,society
六 大,5182,six,big; large; great
主体 性,5182,main part,nature
的 制定,5182,of; ~'s (possessive particle),to draw up; to formulate
志愿 服务,5181,aspiration,to serve
邮政 业,5179,postal service,surname Ye
债券 的,5178,bond,of; ~'s (possessive particle)
在 短期,5178,to exist; to be alive,short-term
从事 的,5178,to go for,of; ~'s (possessive particle)
知情 权,5177,to know the facts,surname Quan
废弃 物,5176,to discard,(bound form) thing
原 因,5176,surname Yuan,old variant of 因[yin1]
有利 的,5176,advantageous; favorable,of; ~'s (possessive particle)
什 么,5175,what,exclamatory final particle
交易 所,5175,to deal; to trade; to transact,actually
个人 都,5175,an individual; oneself; (attributive) personal; one's own,surname Du
零售 总额,5173,to retail; to sell in small quantities,total (amount or value)
的 唯一,5173,of; ~'s (possessive particle),only; sole
的 眼光,5171,of; ~'s (possessive particle),gaze
工会 的,5171,labor union; trade union,of; ~'s (possessive particle)
能 不能,5171,surname Neng,cannot
开发 区,5169,to exploit (a resource); to open up (for development); to develop,surname Ou
社会 消费品,5169,society,consumer goods
一体 的,5167,an integral whole,of; ~'s (possessive particle)
会 影响,5164,can; to have the skill; to know how to,influence
的 迅速,5162,of; ~'s (possessive particle),rapid
艺术 的,5162,art,of; ~'s (possessive particle)
的 事项,5160,of; ~'s (possessive particle),matter
种 程度,5160,seed,degree; level; extent
忽略 了,5158,to neglect; to overlook; to ignore,(completed action marker)
矿物 制品,5156,mineral,products
移动 通信,5156,to move,"to correspond (by letter, email etc)"
制度 变迁,5156,"system (e.g. political, adminstrative etc)",changes
而 导致,5156,and,to lead to; to create; to cause; to bring about
法制 办,5155,legal system and institutions,"to take care of (a matter); to deal with (a task, procedure etc); to organize (an event)"
甘 宁,5154,surname Gan,old variant of 寧|宁[ning4]
存在 于,5153,to exist,surname Yu
我 军,5153,I; me; my,(bound form) army
我 相信,5152,I; me; my,to believe; to be convinced; to accept as true
人 有,5152,person; people,to have; there is
从 不同,5151,variant of 從|从[cong2],different
发展 研究,5150,development,research
性 收入,5149,nature,to take in
海洋 局,5148,ocean,narrow
医疗 机构,5147,medical treatment,mechanism
净 资产,5147,variant of 淨|净[jing4],property
研究 报告,5145,research,to inform
的 创造,5145,of; ~'s (possessive particle),to create
的 结,5144,of; ~'s (possessive particle),(of a plant) to produce (fruit or seeds)
为 我,5144,as (in the capacity of),I; me; my
反 腐败,5143,contrary,corruption
合 作,5143,100 ml,(bound form) worker
也许 是,5143,perhaps; maybe,to be (followed by substantives only)
预算 执行,5141,budget,to implement
最 基本,5139,variant of 最[zui4],basic
分子 的,5138,variant of 分子[fen4 zi3],of; ~'s (possessive particle)
人 之,5137,person; people,"(possessive particle, literary equivalent of 的[de5])"
系 统,5136,to connect,to gather
调控 的,5136,to regulate,of; ~'s (possessive particle)
产业 链,5136,industry,chain
的 效率,5135,of; ~'s (possessive particle),efficiency
有 条件,5135,to have; there is,condition; circumstance; term; factor
走 上,5135,to walk,used in 上聲|上声[shang3 sheng1]
分类 号,5135,to classify,(bound form) to wail; to howl
会计师 事务所,5134,accountant,business office; firm
企业 所,5134,company; firm; enterprise; corporation,actually
宁夏 回族,5133,see 寧夏回族自治區|宁夏回族自治区[Ning2 xia4 Hui2 zu2 Zi4 zhi4 qu1],Hui ethnic group (Chinese Muslims)
综合 治理,5132,comprehensive,to govern
或者 吊销,5132,or,to suspend (an agreement)
经济 是,5131,economy,to be (followed by substantives only)
地 解决,5130,-ly,to solve; to resolve; to settle (a problem)
过 大,5130,surname Guo,big; large; great
极 大地,5130,extremely,earth
充分 认识,5129,ample,to know
但 它,5129,but; yet; however; still,it
的 冲击,5129,of; ~'s (possessive particle),variant of 衝擊|冲击[chong1 ji1]
地 认识,5128,-ly,to know
平台 的,5128,platform,of; ~'s (possessive particle)
经济 衰退,5127,economy,to decline
加工 贸易,5126,to process,(commercial) trade
的 强烈,5126,of; ~'s (possessive particle),strong; intense
据 统计,5124,variant of 據|据[ju4],statistics
主要 负责,5124,main; principal; major; primary,to be responsible for; to be in charge of; to bear responsibility for
颁布 的,5124,to issue,of; ~'s (possessive particle)
的 本,5123,of; ~'s (possessive particle),(bound form) root; stem
和 省,5122,old variant of 和[he2],to save; to economize; to be frugal
的 时期,5119,of; ~'s (possessive particle),period
不 健全,5118,no; not so,robust
主义 哲学,5118,-ism,philosophy
参考 咨询,5117,consultation,variant of 諮詢|咨询[zi1 xun2]
对 学生,5117,right; correct,student
基 本,5116,(bound form) base; foundation,(bound form) root; stem
核心 是,5116,core; nucleus,to be (followed by substantives only)
出发 点,5116,to set off,to touch briefly; to tap
机关 的,5113,mechanism; gear,of; ~'s (possessive particle)
和 高,5112,old variant of 和[he2],surname Gao
的 流动,5111,of; ~'s (possessive particle),to flow; to circulate; to move about; mobile; (of assets) liquid
当前 的,5109,the present time,of; ~'s (possessive particle)
自己 在,5108,oneself; (attributive) one's own,to exist; to be alive
战争 中,5107,war; conflict,(bound form) China; Chinese
可以 有,5106,can,to have; there is
降低 了,5105,to reduce; to lower; to bring down,(completed action marker)
在 信息,5105,to exist; to be alive,information; news; message
既 可以,5104,already,can
发展 速度,5102,development,speed; rate; velocity; (music) tempo
商务 部,5102,commercial affairs,ministry
的 信念,5101,of; ~'s (possessive particle),faith
在 学习,5101,to exist; to be alive,to learn; to study
才能 使,5101,talent,to make
那样 的,5101,that kind,of; ~'s (possessive particle)
定罪 处罚,5099,to convict (sb of a crime),to penalize
的 低,5098,of; ~'s (possessive particle),low
主要 由,5098,main; principal; major; primary,to follow
行政 审批,5098,administration,to examine and approve
美国 人,5097,United States; USA; US,person; people
方法 来,5097,method; way; technique; procedure,to come
关于 印发,5097,pertaining to,to publish
的 道理,5096,of; ~'s (possessive particle),reason
中央 企业,5096,central,company; firm; enterprise; corporation
在 未来,5094,to exist; to be alive,future
了 一定,5094,(completed action marker),surely; certainly; definitely
数量 的,5094,amount; quantity,of; ~'s (possessive particle)
与 西方,5093,variant of 歟|欤[yu2],the West
信用 社,5092,trustworthiness,(bound form) society; organization; agency
的 垄断,5091,of; ~'s (possessive particle),to monopolize
工作 取得,5090,to work,to acquire; to get; to obtain
管理 中,5089,to supervise,(bound form) China; Chinese
供给 的,5089,to furnish,of; ~'s (possessive particle)
土地 的,5088,land,of; ~'s (possessive particle)
的 愿望,5087,of; ~'s (possessive particle),desire
年轻 人,5087,young,person; people
的 重视,5085,of; ~'s (possessive particle),to attach importance to sth; to value
能够 在,5084,to be capable of,to exist; to be alive
公共 部门,5084,public; common; communal,department
的 财富,5084,of; ~'s (possessive particle),wealth
中 被,5084,(bound form) China; Chinese,quilt
经 办,5083,surname Jing,"to take care of (a matter); to deal with (a task, procedure etc); to organize (an event)"
而 有,5083,and,to have; there is
的 最低,5081,of; ~'s (possessive particle),
制度 性,5081,"system (e.g. political, adminstrative etc)",nature
维护 国家,5081,to defend,country; nation; state
线 的,5080,variant of 線|线[xian4],of; ~'s (possessive particle)
文化 事业,5080,culture,undertaking
的 上,5080,of; ~'s (possessive particle),used in 上聲|上声[shang3 sheng1]
民航 总,5079,civil aviation,(bound form) general; overall
积极 地,5079,active,-ly
的 规律,5078,of; ~'s (possessive particle),rule (e.g. of science)
是否 有,5076,whether (or not),to have; there is
的 痛苦,5075,of; ~'s (possessive particle),pain
经济 上,5075,economy,used in 上聲|上声[shang3 sheng1]
和 思想,5074,old variant of 和[he2],thought
技能 的,5073,technical ability,of; ~'s (possessive particle)
这 家,5073,(pronoun) this; these,used in 傢伙|家伙[jia1 huo5] and 傢俱|家俱[jia1 ju4]
的 儿子,5071,of; ~'s (possessive particle),son
的 个性,5070,of; ~'s (possessive particle),individuality
国有 控股,5069,nationalized,to own a controlling number of shares in a company
农民 专业,5069,peasant; farmer,specialty
现象 的,5068,phenomenon,of; ~'s (possessive particle)
中国 哲学,5068,China,philosophy
牧 渔,5067,surname Mu,fisherman
生活 质量,5067,to live,(physics) mass
公共 事务,5065,public; common; communal,"(political, economic etc) affairs"
比 较,5064,Belgium,(bound form) to compare
证券 交易,5064,negotiable security (financial),to deal; to trade; to transact
目 标,5064,eye,mark
又 在,5064,(once) again,to exist; to be alive
时 间,5064,old variant of 時|时[shi2],between
更加 注重,5064,more (than sth else),to pay attention to
股票 的,5063,share certificate,of; ~'s (possessive particle)
利 班,5062,surname Li,surname Ban
企业 融资,5061,company; firm; enterprise; corporation,financing
根本 性,5059,fundamental,nature
全国 各,5057,whole nation,each
高校 图书,5056,universities and colleges,books (in a library or bookstore)
增加 到,5055,to raise; to increase,to reach; to arrive
族 人民,5055,race,the people
对 台湾,5053,right; correct,variant of 臺灣|台湾[Tai2 wan1]
