text,popularity,meaning1,meaning2
como ella,242475,"Como (A city and comune in capital in province of Como, Lombardy.)","she, her (used subjectively and after prepositions)"
mundo en,242304,"world, earth (human collective existence)","in, at, on"
un viejo,242292,an; a,(of an object) old (having existed for a long time)
dar una,242247,"to give, to give out","acronym of ""Universidad Nacional de Agricultura"""
un verdadero,242234,an; a,"true, real"
brazo y,242211,arm,letter
los momentos,242195,"masculine plural of ""el"" (the)",
las piedras,241986,feminine plural definite article; the,
y hay,241914,letter,"alternative form of ""ahí"""
cosas en,241872,,"in, at, on"
del presente,241785,"of the, from the (+ a masculine noun in singular)",present (appearing)
nuevo a,241759,surname,letter
las flores,241745,feminine plural definite article; the,surname
poder y,241665,"to be able to, can",letter
no sabes,241616,"abbreviation of ""noroeste""; northwest",you know? (rhetorical question)
media de,241598,"(historical) Media (A geographic region and ancient satrapy of the Persian Empire in northwestern Iran, originally inhabited by the Medes.)",letter: d
sino el,241515,"destiny, fate, lot",masculine singular definite article; the
de familia,241417,letter: d,family (group of people related to each other)
piensa que,241406,,that
políticas de,241349,,letter: d
la clave,241343,feminine singular definite article; the,key (to a problem or puzzle)
dijo en,241313,,"in, at, on"
encargado de,241284,"in charge, responsible",letter: d
la independencia,241189,feminine singular definite article; the,independence
una cierta,241124,"acronym of ""Universidad Nacional de Agricultura""","feminine singular of ""cierto"" (certain, specific)"
plaza de,241092,surname,letter: d
se aplica,241082,"abbreviation of ""sudeste""; southeast",
puertas de,241060,,letter: d
las niñas,241045,feminine plural definite article; the,
durante una,241022,"during, in, over","acronym of ""Universidad Nacional de Agricultura"""
la frecuencia,240994,feminine singular definite article; the,frequency
una solución,240964,"acronym of ""Universidad Nacional de Agricultura""",solution
cambio en,240938,"change, shift","in, at, on"
habitantes de,240877,,letter: d
como le,240849,"Como (A city and comune in capital in province of Como, Lombardy.)","to him, for him; inflection of ""él"""
cabeza en,240812,surname,"in, at, on"
la perfección,240795,feminine singular definite article; the,perfection
interés por,240715,interest (a fraction of the amount of what was borrowed),by
estos casos,240591,"alternative spelling of ""éstos"" (“these ones”)",
corazón y,240582,heart (organ of the body),letter
tras una,240582,"after, following, in the wake of; upon","acronym of ""Universidad Nacional de Agricultura"""
que haber,240561,that,to have; forms the perfect aspect [+masculine singular past participle]
de conocer,240512,letter: d,"to know (a person or a place), to be familiar with, to be acquainted with"
que existen,240479,that,
sólo la,240398,"superseded spelling of ""solo""",feminine singular definite article; the
de aceite,240348,letter: d,oil
es solo,240344,,sole; one; only; single (unique)
la integración,240343,feminine singular definite article; the,integration
para crear,240218,"for, to (expressing a recipient)",to create
para estar,240191,"for, to (expressing a recipient)",to be (have a temporary or permanent location in space)
los perros,240164,"masculine plural of ""el"" (the)",
hacia mí,240090,"toward, towards",me; (declined form of yo used as the object of a preposition)
un nombre,239996,an; a,name
un cierto,239951,an; a,true
de entender,239940,letter: d,"to understand, to fathom"
la Historia,239776,feminine singular definite article; the,history (the aggregate of past events)
un equipo,239699,an; a,team
la regulación,239605,feminine singular definite article; the,regulation
aspectos de,239591,,letter: d
boca y,239590,"mouth, oral cavity",letter
siempre es,239567,always,
de primera,239406,letter: d,first gear (lowest gear in a motor vehicle)
a leer,239394,letter,to read
no estaban,239260,"abbreviation of ""noroeste""; northwest",
un perro,239246,an; a,"dog (# The species Canis familiaris (sometimes designated Canis lupus familiaris), domesticated for thousands of years and of highly variable appearance because of human breeding.)"
un árbol,239194,an; a,tree (perennial woody plant)
el maestro,239183,masculine singular definite article; the,master
estaba seguro,239180,,secure; safe (free from danger)
como había,239106,"Como (A city and comune in capital in province of Como, Lombardy.)","smart inflection of ""haber"""
mal que,239099,"abbreviation of ""Málaga""",that
casa en,239068,house,"in, at, on"
los conflictos,239066,"masculine plural of ""el"" (the)",
era mi,239004,"era, age","apocopic form of ""mío"", my"
no significa,239004,"abbreviation of ""noroeste""; northwest",
perder el,238991,to lose,masculine singular definite article; the
multitud de,238984,multitude,letter: d
el peligro,238946,masculine singular definite article; the,"danger, peril"
enfermedad de,238868,"illness, disease",letter: d
del programa,238803,"of the, from the (+ a masculine noun in singular)","programme, program"
puede estar,238779,it's possible; could be,to be (have a temporary or permanent location in space)
la determinación,238660,feminine singular definite article; the,"determination, identification, establishment, establishing (i.e. figuring out something with relative certainty)"
población de,238516,"population (of a geographical region, a country, etc.)",letter: d
su libro,238494,given name,book
dos semanas,238435,two,
cual es,238310,"like, as, in the manner of",
estoy en,238294,"smart inflection of ""estar""; am","in, at, on"
color de,238276,"color / colour, hue",letter: d
algún tipo,238213,"apocopic form of ""alguno""; some, any","kind, type, sort, manner"
a esas,238188,letter,"feminine plural of ""ese""; those"
de seda,238156,letter: d,"acronym of ""Secretaría de Estado en el Despacho del Ambiente"""
reconocer que,238106,to recognize,that
redes sociales,238075,"plural of ""red""",
todavía más,238066,"still, yet",more; -er (used to make comparisons)
recordar que,238066,"to remember, to recollect",that
cinco minutos,238063,five,
igual a,238049,"equal, same",letter
no has,238033,"abbreviation of ""noroeste""; northwest",
hacer con,238005,"to do, perform, execute, carry out",with
que haga,238001,that,
se dirige,237997,"abbreviation of ""sudeste""; southeast",
los sujetos,237994,"masculine plural of ""el"" (the)",
abrir la,237981,"to open, open up",feminine singular definite article; the
sólo a,237943,"superseded spelling of ""solo""",letter
un futuro,237919,an; a,future (occurring in the future)
del Norte,237856,"of the, from the (+ a masculine noun in singular)",Nord (A department of Hauts-de-France of France.)
a cenar,237828,letter,to dine; to have supper; to have a lavish meal
de grandes,237798,letter: d,
tienen la,237762,,feminine singular definite article; the
lo sabe,237758,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",
se establece,237665,"abbreviation of ""sudeste""; southeast",
estar con,237652,to be (have a temporary or permanent location in space),with
volvería a,237592,,letter
te gusta,237581,letter: t,
ojos en,237548,,"in, at, on"
un primer,237544,an; a,"apocopic form of ""primero"" (first)"
mano derecha,237460,hand,right (direction)
memoria de,237454,memory (the ability of the brain to record information),letter: d
influencia de,237279,"influence, clout",letter: d
golpe de,237158,"hit, blow, strike",letter: d
tengo una,237136,,"acronym of ""Universidad Nacional de Agricultura"""
la finalidad,237124,feminine singular definite article; the,"purpose, objective, aim"
las áreas,237042,feminine plural definite article; the,
su esposo,236991,given name,husband
la esposa,236795,feminine singular definite article; the,wife
en seguida,236766,"in, at, on",
donde había,236754,"where, in what place","smart inflection of ""haber"""
cómo el,236747,how?,masculine singular definite article; the
la Escuela,236737,feminine singular definite article; the,school (an institution dedicated to teaching and learning)
el documento,236705,masculine singular definite article; the,"document, paper"
venta de,236687,sale,letter: d
que voy,236676,that,
las mejillas,236626,feminine plural definite article; the,
la herida,236609,feminine singular definite article; the,wound
el ojo,236558,masculine singular definite article; the,eye
cerró la,236481,,feminine singular definite article; the
ya ha,236476,"(in the present or imperative) now, right now, (in the negative) anymore, no longer","initialism of ""ácido hialurónico"""
aquí se,236476,here (in the speaker's location),"abbreviation of ""sudeste""; southeast"
sus hermanos,236454,"plural of ""su""; one's, his, her, its, their (with plural possessee)","plural of ""hermano"" (brothers, siblings)"
al señor,236427,"initialism of ""América Latina""","alternative case form of ""señor"" (used before a name); Mister"
derechos y,236404,,letter
qué más,236387,(see usage notes) what; which,more; -er (used to make comparisons)
sé cómo,236341,"smart inflection of ""saber""",how?
un determinado,236338,an; a,determinate
estas cosas,236323,"alternative spelling of ""éstas"" (“these ones”)",
las estructuras,236312,feminine plural definite article; the,
casos en,236312,,"in, at, on"
actitud de,236288,"posture, pose, stance",letter: d
de consumo,236230,letter: d,"consumption (the act of eating, drinking or using)"
o algo,236223,letter,"something, anything"
también con,236213,"also, too, as well",with
un juego,236186,an; a,play
y ser,236100,letter,to be (essentially or identified as)
la sabiduría,236075,feminine singular definite article; the,Wisdom
los profesores,236054,"masculine plural of ""el"" (the)",
con cada,236028,with,each; every
la hoja,235998,feminine singular definite article; the,leaf (usually green and flat organ that is the most prominent feature of most vegetative plants)
su estado,235988,given name,state (any sovereign polity)
